Assay_Type	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	aliquot	category	collection_date	geo_loc_name	host	isolation_source	lat_lon	timepoint	tissue	type_sequence	Consent	Platform	ref_biomaterial	rel_to_oxygen	samp_collect_device	samp_mat_process	samp_size	source_material_id
WGS	292	PRJNA579147	SAMN13255210	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188979	0	NextSeq 550	PAIRED	other	METAGENOMIC	352C.shotgun	2019-11-20	2728	1208	human gut metagenome	2019-11-21	SRR10499925	SRS5695063	SRP229454	352C.shotgun	22	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	295	PRJNA579147	SAMN13255209	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188978	0	NextSeq 550	PAIRED	other	METAGENOMIC	352B.shotgun	2019-11-20	5142	2296	human gut metagenome	2019-11-21	SRR10499926	SRS5695062	SRP229454	352B.shotgun	21	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	294	PRJNA579147	SAMN13255191	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188977	0	NextSeq 550	PAIRED	other	METAGENOMIC	233B.shotgun	2019-11-20	4194	1866	human gut metagenome	2019-11-21	SRR10499927	SRS5695061	SRP229454	233B.shotgun	3	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	292	PRJNA579147	SAMN13255208	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188976	0	NextSeq 550	PAIRED	other	METAGENOMIC	343C.shotgun	2019-11-20	3146	1408	human gut metagenome	2019-11-21	SRR10499928	SRS5695060	SRP229454	343C.shotgun	20	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	295	PRJNA579147	SAMN13255207	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188975	0	NextSeq 550	PAIRED	other	METAGENOMIC	343B.shotgun	2019-11-20	3808	1705	human gut metagenome	2019-11-21	SRR10499929	SRS5695059	SRP229454	343B.shotgun	19	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	296	PRJNA579147	SAMN13255206	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188974	0	NextSeq 550	PAIRED	other	METAGENOMIC	338C.shotgun	2019-11-20	3393	1521	human gut metagenome	2019-11-21	SRR10499930	SRS5695058	SRP229454	338C.shotgun	18	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	295	PRJNA579147	SAMN13255205	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188973	0	NextSeq 550	PAIRED	other	METAGENOMIC	338B.shotgun	2019-11-20	2558	1152	human gut metagenome	2019-11-21	SRR10499931	SRS5695057	SRP229454	338B.shotgun	17	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	272	PRJNA579147	SAMN13255204	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188972	0	NextSeq 550	PAIRED	other	METAGENOMIC	332D.shotgun	2019-11-20	2496	1184	human gut metagenome	2019-11-21	SRR10499932	SRS5695056	SRP229454	332D.shotgun	16	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	293	PRJNA579147	SAMN13255203	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188971	0	NextSeq 550	PAIRED	other	METAGENOMIC	332C.shotgun	2019-11-20	4657	2070	human gut metagenome	2019-11-21	SRR10499933	SRS5695055	SRP229454	332C.shotgun	15	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	295	PRJNA579147	SAMN13255202	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188970	0	NextSeq 550	PAIRED	other	METAGENOMIC	309C.shotgun	2019-11-20	3558	1575	human gut metagenome	2019-11-21	SRR10499934	SRS5695054	SRP229454	309C.shotgun	14	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	293	PRJNA579147	SAMN13255201	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188969	0	NextSeq 550	PAIRED	other	METAGENOMIC	309B.shotgun	2019-11-20	4509	1988	human gut metagenome	2019-11-21	SRR10499935	SRS5695053	SRP229454	309B.shotgun	13	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	294	PRJNA579147	SAMN13255200	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188968	0	NextSeq 550	PAIRED	other	METAGENOMIC	295C.shotgun	2019-11-20	3939	1751	human gut metagenome	2019-11-21	SRR10499936	SRS5695052	SRP229454	295C.shotgun	12	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	297	PRJNA579147	SAMN13255199	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188967	0	NextSeq 550	PAIRED	other	METAGENOMIC	295B.shotgun	2019-11-20	3155	1405	human gut metagenome	2019-11-21	SRR10499937	SRS5695051	SRP229454	295B.shotgun	11	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	275	PRJNA579147	SAMN13255198	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188966	0	NextSeq 550	PAIRED	other	METAGENOMIC	281C.shotgun	2019-11-20	2796	1317	human gut metagenome	2019-11-21	SRR10499938	SRS5695050	SRP229454	281C.shotgun	10	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	293	PRJNA579147	SAMN13255197	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188965	0	NextSeq 550	PAIRED	other	METAGENOMIC	281B.shotgun	2019-11-20	1898	842	human gut metagenome	2019-11-21	SRR10499939	SRS5695049	SRP229454	281B.shotgun	9	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	292	PRJNA579147	SAMN13255196	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188964	0	NextSeq 550	PAIRED	other	METAGENOMIC	275C.shotgun	2019-11-20	2739	1204	human gut metagenome	2019-11-21	SRR10499940	SRS5695048	SRP229454	275C.shotgun	8	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	275	PRJNA579147	SAMN13255256	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188963	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos21D.shotgun	2019-11-20	2848	1345	human gut metagenome	2019-11-21	SRR10499941	SRS5695047	SRP229454	cos21D.shotgun	68	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	271	PRJNA579147	SAMN13255255	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188962	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos21C.shotgun	2019-11-20	3053	1444	human gut metagenome	2019-11-21	SRR10499942	SRS5695046	SRP229454	cos21C.shotgun	67	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	273	PRJNA579147	SAMN13255254	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188961	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos21B.shotgun	2019-11-20	3224	1526	human gut metagenome	2019-11-21	SRR10499943	SRS5695045	SRP229454	cos21B.shotgun	66	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	273	PRJNA579147	SAMN13255253	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188960	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos20D.shotgun	2019-11-20	3056	1451	human gut metagenome	2019-11-21	SRR10499944	SRS5695044	SRP229454	cos20D.shotgun	65	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	273	PRJNA579147	SAMN13255252	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188959	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos20C.shotgun	2019-11-20	3211	1524	human gut metagenome	2019-11-21	SRR10499945	SRS5695043	SRP229454	cos20C.shotgun	64	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	272	PRJNA579147	SAMN13255251	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188958	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos20B.shotgun	2019-11-20	2909	1381	human gut metagenome	2019-11-21	SRR10499946	SRS5695042	SRP229454	cos20B.shotgun	63	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	275	PRJNA579147	SAMN13255250	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188957	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos18C.shotgun	2019-11-20	2250	1066	human gut metagenome	2019-11-21	SRR10499947	SRS5695041	SRP229454	cos18C.shotgun	62	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	276	PRJNA579147	SAMN13255249	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188956	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos18B.shotgun	2019-11-20	2614	1234	human gut metagenome	2019-11-21	SRR10499948	SRS5695040	SRP229454	cos18B.shotgun	61	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	294	PRJNA579147	SAMN13255195	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188955	0	NextSeq 550	PAIRED	other	METAGENOMIC	275B.shotgun	2019-11-20	5195	2308	human gut metagenome	2019-11-21	SRR10499949	SRS5695039	SRP229454	275B.shotgun	7	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	272	PRJNA579147	SAMN13255248	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188954	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos17D.shotgun	2019-11-20	4301	2045	human gut metagenome	2019-11-21	SRR10499950	SRS5695038	SRP229454	cos17D.shotgun	60	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	272	PRJNA579147	SAMN13255247	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188953	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos17C.shotgun	2019-11-20	3106	1472	human gut metagenome	2019-11-21	SRR10499951	SRS5695037	SRP229454	cos17C.shotgun	59	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	274	PRJNA579147	SAMN13255246	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188952	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos17B.shotgun	2019-11-20	3420	1623	human gut metagenome	2019-11-21	SRR10499952	SRS5695036	SRP229454	cos17B.shotgun	58	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	273	PRJNA579147	SAMN13255245	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188951	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos15D.shotgun	2019-11-20	2466	1175	human gut metagenome	2019-11-21	SRR10499953	SRS5695035	SRP229454	cos15D.shotgun	57	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	273	PRJNA579147	SAMN13255244	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188950	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos15C.shotgun	2019-11-20	2073	981	human gut metagenome	2019-11-21	SRR10499954	SRS5695034	SRP229454	cos15C.shotgun	56	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	269	PRJNA579147	SAMN13255243	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188949	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos15B.shotgun	2019-11-20	2477	1177	human gut metagenome	2019-11-21	SRR10499955	SRS5695033	SRP229454	cos15B.shotgun	55	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	294	PRJNA579147	SAMN13255242	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188948	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos14C.shotgun	2019-11-20	1876	842	human gut metagenome	2019-11-21	SRR10499956	SRS5695032	SRP229454	cos14C.shotgun	54	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	292	PRJNA579147	SAMN13255241	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188947	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos14B.shotgun	2019-11-20	1813	803	human gut metagenome	2019-11-21	SRR10499957	SRS5695031	SRP229454	cos14B.shotgun	53	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	295	PRJNA579147	SAMN13255240	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188946	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos13D.shotgun	2019-11-20	1785	805	human gut metagenome	2019-11-21	SRR10499958	SRS5695030	SRP229454	cos13D.shotgun	52	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	295	PRJNA579147	SAMN13255239	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188945	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos13C.shotgun	2019-11-20	1643	732	human gut metagenome	2019-11-21	SRR10499959	SRS5695029	SRP229454	cos13C.shotgun	51	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	294	PRJNA579147	SAMN13255194	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188944	0	NextSeq 550	PAIRED	other	METAGENOMIC	261C.shotgun	2019-11-20	6115	2703	human gut metagenome	2019-11-21	SRR10499960	SRS5695028	SRP229454	261C.shotgun	6	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	292	PRJNA579147	SAMN13255238	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188943	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos13B.shotgun	2019-11-20	2083	939	human gut metagenome	2019-11-21	SRR10499961	SRS5695027	SRP229454	cos13B.shotgun	50	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	292	PRJNA579147	SAMN13255237	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188942	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos11C.shotgun	2019-11-20	3793	1701	human gut metagenome	2019-11-21	SRR10499962	SRS5695026	SRP229454	cos11C.shotgun	49	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	297	PRJNA579147	SAMN13255236	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188941	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos11B.shotgun	2019-11-20	1344	605	human gut metagenome	2019-11-21	SRR10499963	SRS5695025	SRP229454	cos11B.shotgun	48	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	297	PRJNA579147	SAMN13255235	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188940	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos9D.shotgun	2019-11-20	1894	856	human gut metagenome	2019-11-21	SRR10499964	SRS5695024	SRP229454	cos9D.shotgun	47	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	296	PRJNA579147	SAMN13255234	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188939	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos9C.shotgun	2019-11-20	1973	888	human gut metagenome	2019-11-21	SRR10499965	SRS5695023	SRP229454	cos9C.shotgun	46	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	295	PRJNA579147	SAMN13255233	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188938	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos9B.shotgun	2019-11-20	2082	936	human gut metagenome	2019-11-21	SRR10499966	SRS5695022	SRP229454	cos9B.shotgun	45	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	294	PRJNA579147	SAMN13255232	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188937	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos8C.shotgun	2019-11-20	1465	692	human gut metagenome	2019-11-21	SRR10499967	SRS5695021	SRP229454	cos8C.shotgun	44	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	291	PRJNA579147	SAMN13255231	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188936	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos8B.shotgun	2019-11-20	2634	1175	human gut metagenome	2019-11-21	SRR10499968	SRS5695020	SRP229454	cos8B.shotgun	43	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	298	PRJNA579147	SAMN13255230	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188935	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos7D.shotgun	2019-11-20	4015	1786	human gut metagenome	2019-11-21	SRR10499969	SRS5695019	SRP229454	cos7D.shotgun	42	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	293	PRJNA579147	SAMN13255229	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188934	0	NextSeq 550	PAIRED	other	METAGENOMIC	cos7C.shotgun	2019-11-20	2017	901	human gut metagenome	2019-11-21	SRR10499970	SRS5695018	SRP229454	cos7C.shotgun	41	2_IL17	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	2_load		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	295	PRJNA579147	SAMN13255193	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188933	0	NextSeq 550	PAIRED	other	METAGENOMIC	261B.shotgun	2019-11-20	4757	2110	human gut metagenome	2019-11-21	SRR10499971	SRS5695017	SRP229454	261B.shotgun	5	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	294	PRJNA579147	SAMN13255190	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188932	0	NextSeq 550	PAIRED	other	METAGENOMIC	226C.shotgun	2019-11-20	4446	1975	human gut metagenome	2019-11-21	SRR10499972	SRS5695016	SRP229454	226C.shotgun	2	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	3_maint		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
WGS	291	PRJNA579147	SAMN13255189	Metagenome or environmental	NYU SCHOOL OF MEDICINE	fastq sra	gs s3	gs.US s3.us-east-1	SRX7188931	0	NextSeq 550	PAIRED	other	METAGENOMIC	226B.shotgun	2019-11-20	5620	2487	human gut metagenome	2019-11-21	SRR10499973	SRS5695015	SRP229454	226B.shotgun	1	1_TNF	2013/2017	USA: New York	Homo sapiens	feces	40.80 N 73.96 W	1_pre		shotgun	public	ILLUMINA	missing	missing	missing	missing	missing	Intesine
RNA-Seq	151	PRJNA580481	SAMN13160370	Human	SCILIFELAB	fastq sra	gs s3	gs.US s3.us-east-1	SRX7208693	0	NextSeq 500	PAIRED	PolyA	TRANSCRIPTOMIC	3	2019-11-25	18116	8268	Homo sapiens	2019-12-31	SRR10524207	SRS5754571	SRP227528	RA_A_3									Synovium		public	ILLUMINA						
RNA-Seq	77	PRJNA580481	SAMN13160371	Human	SCILIFELAB	fastq sra	gs s3	gs.US s3.us-east-1	SRX7250389	0	NextSeq 500	PAIRED	PolyA	TRANSCRIPTOMIC	4	2019-12-10	5850	2357	Homo sapiens	2019-12-31	SRR10568904	SRS5748711	SRP227528	RA_B_1									Synovium		public	ILLUMINA						
RNA-Seq	77	PRJNA580481	SAMN13160372	Human	SCILIFELAB	fastq sra	gs s3	gs.US s3.us-east-1	SRX7264155	0	NextSeq 500	PAIRED	PolyA	TRANSCRIPTOMIC	5	2019-12-04	4397	1851	Homo sapiens	2019-12-31	SRR10583816	SRS5759100	SRP227528	RA_B_2									Synovium		public	ILLUMINA						
RNA-Seq	77	PRJNA580481	SAMN13160373	Human	SCILIFELAB	fastq sra	gs s3	gs.US s3.us-east-1	SRX7294758	0	NextSeq 500	PAIRED	PolyA	TRANSCRIPTOMIC	6	2019-12-10	4208	1761	Homo sapiens	2019-12-31	SRR10615598	SRS5788058	SRP227528	RA_B_3									Synovium		public	ILLUMINA						
RNA-Seq	77	PRJNA580481	SAMN13160374	Human	SCILIFELAB	fastq sra	gs s3	gs.US s3.us-east-1	SRX7295541	0	NextSeq 500	PAIRED	PolyA	TRANSCRIPTOMIC	7	2019-12-10	2686	1087	Homo sapiens	2019-12-31	SRR10616381	SRS5788798	SRP227528	RA_C_1									Synovium		public	ILLUMINA						
