Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	age	biomaterial_provider	cell_type	disease_state	isolate	sex	source_name	tissue	Consent	Platform
RNA-Seq		300	PRJNA563353	SAMN12672817		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX6790318	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-09-02	6321	2585	Homo sapiens	2019-09-05	SRR10056420	SRS5347722	SRP220377	GSM4056903			cDC2_CD5-CD163+CD14+	Systemic sclerosis			FACS sorted from PBMC		public	ILLUMINA
RNA-Seq		300	PRJNA563353	SAMN12672818		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX6790317	0	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC		2019-09-02	5238	2150	Homo sapiens	2019-09-05	SRR10056419	SRS5347723	SRP220377	GSM4056902			cDC2_CD5-CD163+CD14+	Systemic sclerosis			FACS sorted from PBMC		public	ILLUMINA
RNA-Seq		70	PRJNA597896	SAMN13690875		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX7449440	0	NextSeq 500	PAIRED	cDNA	TRANSCRIPTOMIC		2019-12-27	384	185	Homo sapiens	2019-12-30	SRR10775522	SRS5893602	SRP238910	GSM4237409							PBMC	PBMC	public	ILLUMINA
RNA-Seq		70	PRJNA597896	SAMN13690874		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX7449441	0	NextSeq 500	PAIRED	cDNA	TRANSCRIPTOMIC		2019-12-27	840	404	Homo sapiens	2019-12-30	SRR10775523	SRS5893603	SRP238910	GSM4237410							PBMC	PBMC	public	ILLUMINA
RNA-Seq		70	PRJNA597896	SAMN13690873		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX7449442	0	NextSeq 500	PAIRED	cDNA	TRANSCRIPTOMIC		2019-12-27	2104	1006	Homo sapiens	2019-12-30	SRR10775524	SRS5893604	SRP238910	GSM4237411							PBMC	PBMC	public	ILLUMINA
RNA-Seq		70	PRJNA597896	SAMN13690872		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX7449443	0	NextSeq 500	PAIRED	cDNA	TRANSCRIPTOMIC		2019-12-27	946	454	Homo sapiens	2019-12-30	SRR10775525	SRS5893605	SRP238910	GSM4237412							PBMC	PBMC	public	ILLUMINA
RNA-Seq		70	PRJNA597896	SAMN13690871		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX7449444	0	NextSeq 500	PAIRED	cDNA	TRANSCRIPTOMIC		2019-12-27	370	178	Homo sapiens	2019-12-30	SRR10775526	SRS5893606	SRP238910	GSM4237413							PBMC	PBMC	public	ILLUMINA
RNA-Seq		70	PRJNA597896	SAMN13690870		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX7449445	0	NextSeq 500	PAIRED	cDNA	TRANSCRIPTOMIC		2019-12-27	391	188	Homo sapiens	2019-12-30	SRR10775527	SRS5893607	SRP238910	GSM4237414							PBMC	PBMC	public	ILLUMINA
RNA-Seq		300	PRJNA605105	SAMN14049315	Model organism or animal	FRIEDRICH-ALEXANDER-UNIVERSITY ERLANGEN-NUREMBERG (FAU) AND UNIVERSITY HOSPITAL ERLANGEN	fastq sra	gs s3	gs.US s3.us-east-1	SRX7684565	0	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	wtf	2020-02-06	11641	3734	Mus musculus	2020-02-14	SRR11032303	SRS6111528	SRP247467	wtf	16 weeks					female		lung	public	ILLUMINA
RNA-Seq		300	PRJNA605105	SAMN14049314	Model organism or animal	FRIEDRICH-ALEXANDER-UNIVERSITY ERLANGEN-NUREMBERG (FAU) AND UNIVERSITY HOSPITAL ERLANGEN	fastq sra	gs s3	gs.US s3.us-east-1	SRX7684564	0	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	wtm	2020-02-06	8204	2619	Mus musculus	2020-02-14	SRR11032304	SRS6111529	SRP247467	wtm	16 weeks					male		lung	public	ILLUMINA
RNA-Seq		300	PRJNA605105	SAMN14049316	Model organism or animal	FRIEDRICH-ALEXANDER-UNIVERSITY ERLANGEN-NUREMBERG (FAU) AND UNIVERSITY HOSPITAL ERLANGEN	fastq sra	gs s3	gs.US s3.us-east-1	SRX7684566	0	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Fra2m	2020-02-06	7490	2384	Mus musculus	2020-02-14	SRR11032302	SRS6111530	SRP247467	Fra2m	16 weeks					male		lung	public	ILLUMINA
RNA-Seq		300	PRJNA605105	SAMN14049317	Model organism or animal	FRIEDRICH-ALEXANDER-UNIVERSITY ERLANGEN-NUREMBERG (FAU) AND UNIVERSITY HOSPITAL ERLANGEN	fastq sra	gs s3	gs.US s3.us-east-1	SRX7684567	0	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Fra2f	2020-02-06	7165	2300	Mus musculus	2020-02-14	SRR11032301	SRS6111531	SRP247467	Fra2f	16 weeks					female		lung	public	ILLUMINA
RNA-Seq		300	PRJNA605105	SAMN14049318	Model organism or animal	FRIEDRICH-ALEXANDER-UNIVERSITY ERLANGEN-NUREMBERG (FAU) AND UNIVERSITY HOSPITAL ERLANGEN	fastq sra	gs s3	gs.US s3.us-east-1	SRX7684568	0	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Fra2Am	2020-02-06	6367	2151	Mus musculus	2020-02-14	SRR11032300	SRS6111532	SRP247467	Fra2Am	16 weeks					male		lung	public	ILLUMINA
RNA-Seq		300	PRJNA605105	SAMN14049319	Model organism or animal	FRIEDRICH-ALEXANDER-UNIVERSITY ERLANGEN-NUREMBERG (FAU) AND UNIVERSITY HOSPITAL ERLANGEN	fastq sra	gs s3	gs.US s3.us-east-1	SRX7684569	0	Illumina HiSeq 4000	PAIRED	other	TRANSCRIPTOMIC	Fra2Af	2020-02-06	6732	2281	Mus musculus	2020-02-14	SRR11032299	SRS6111533	SRP247467	Fra2Af	16 weeks					female		lung	public	ILLUMINA
RNA-Seq		144	PRJNA635919	SAMN15060489		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX8428079	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2020-05-29	5641	2513	Mus musculus	2020-05-31	SRR11878438	SRS6739499	SRP265289	GSM4579099							Lung fibroblast		public	ILLUMINA
RNA-Seq		133	PRJNA635919	SAMN15060488		GEO	fastq sra	gs ncbi s3	gs.US s3.us-east-1	SRX8428080	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2020-05-29	5204	2275	Mus musculus	2020-05-31	SRR11878439	SRS6739500	SRP265289	GSM4579100							Lung fibroblast		public	ILLUMINA
RNA-Seq		145	PRJNA635919	SAMN15060487		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX8428081	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2020-05-29	3816	1684	Mus musculus	2020-05-31	SRR11878440	SRS6739501	SRP265289	GSM4579101							Lung fibroblast		public	ILLUMINA
RNA-Seq		131	PRJNA635919	SAMN15060486		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX8428082	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2020-05-29	3871	1679	Mus musculus	2020-05-31	SRR11878441	SRS6739502	SRP265289	GSM4579102							Lung fibroblast		public	ILLUMINA
RNA-Seq		132	PRJNA635919	SAMN15060376		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX8428083	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2020-05-29	4749	2037	Mus musculus	2020-05-31	SRR11878442	SRS6739503	SRP265289	GSM4579103							Lung fibroblast		public	ILLUMINA
RNA-Seq		148	PRJNA635919	SAMN15060375		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX8428084	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2020-05-29	4296	1902	Mus musculus	2020-05-31	SRR11878443	SRS6739504	SRP265289	GSM4579104							Lung fibroblast		public	ILLUMINA
RNA-Seq		127	PRJNA635919	SAMN15060374		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX8428085	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2020-05-29	4315	1810	Mus musculus	2020-05-31	SRR11878444	SRS6739505	SRP265289	GSM4579105							Lung fibroblast		public	ILLUMINA
RNA-Seq		137	PRJNA635919	SAMN15060373		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX8428086	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2020-05-29	5741	2699	Mus musculus	2020-05-31	SRR11878445	SRS6739506	SRP265289	GSM4579106							Skin fibroblast		public	ILLUMINA
RNA-Seq		150	PRJNA635919	SAMN15060372		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX8428087	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2020-05-29	511	240	Mus musculus	2020-05-31	SRR11878446	SRS6739507	SRP265289	GSM4579107							Skin fibroblast		public	ILLUMINA
RNA-Seq		139	PRJNA635919	SAMN15060371		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX8428088	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2020-05-29	6808	3179	Mus musculus	2020-05-31	SRR11878447	SRS6739508	SRP265289	GSM4579108							Skin fibroblast		public	ILLUMINA
RNA-Seq		139	PRJNA635919	SAMN15060370		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX8428089	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2020-05-29	3083	1431	Mus musculus	2020-05-31	SRR11878448	SRS6739509	SRP265289	GSM4579109							Skin fibroblast		public	ILLUMINA
RNA-Seq		129	PRJNA635919	SAMN15060369		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX8428090	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2020-05-29	2907	1315	Mus musculus	2020-05-31	SRR11878449	SRS6739510	SRP265289	GSM4579110							Skin fibroblast		public	ILLUMINA
RNA-Seq		141	PRJNA635919	SAMN15060491		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX8428091	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2020-05-29	4814	2119	Mus musculus	2020-05-31	SRR11878436	SRS6739511	SRP265289	GSM4579097							Lung fibroblast		public	ILLUMINA
RNA-Seq		150	PRJNA635919	SAMN15060490		GEO	fastq sra	gs s3	gs.US s3.us-east-1	SRX8428092	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC		2020-05-29	3369	1485	Mus musculus	2020-05-31	SRR11878437	SRS6739512	SRP265289	GSM4579098							Lung fibroblast		public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232759	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542225	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4399	2020-06-14	3663	1456	Homo sapiens	2020-06-14	SRR12009538	SRS6836969	SRP267217	RHP4399	37	Translational Immunology Institute (TII), SingHealth-DukeNUS			HC1	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232758	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542224	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4398	2020-06-14	7226	2960	Homo sapiens	2020-06-14	SRR12009539	SRS6836970	SRP267217	RHP4398	37	Translational Immunology Institute (TII), SingHealth-DukeNUS			HC1	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232769	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542227	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4409	2020-06-14	10299	4107	Homo sapiens	2020-06-14	SRR12009536	SRS6836971	SRP267217	RHP4409	44	Translational Immunology Institute (TII), SingHealth-DukeNUS			HC3	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232768	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542226	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4408	2020-06-14	9976	4114	Homo sapiens	2020-06-14	SRR12009537	SRS6836972	SRP267217	RHP4408	44	Translational Immunology Institute (TII), SingHealth-DukeNUS			HC3	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232770	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542228	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4410	2020-06-14	6896	2757	Homo sapiens	2020-06-14	SRR12009535	SRS6836973	SRP267217	RHP4410	44	Translational Immunology Institute (TII), SingHealth-DukeNUS			HC3	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232771	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542229	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4411	2020-06-14	10105	4211	Homo sapiens	2020-06-14	SRR12009534	SRS6836974	SRP267217	RHP4411	44	Translational Immunology Institute (TII), SingHealth-DukeNUS			HC3	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232772	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542230	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4412	2020-06-14	10518	4225	Homo sapiens	2020-06-14	SRR12009533	SRS6836975	SRP267217	RHP4412	43	Translational Immunology Institute (TII), SingHealth-DukeNUS			HC5	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232773	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542231	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4413	2020-06-14	5943	2452	Homo sapiens	2020-06-14	SRR12009532	SRS6836976	SRP267217	RHP4413	49	Translational Immunology Institute (TII), SingHealth-DukeNUS			HC4	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232774	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542232	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4414	2020-06-14	13639	5472	Homo sapiens	2020-06-14	SRR12009531	SRS6836977	SRP267217	RHP4414	49	Translational Immunology Institute (TII), SingHealth-DukeNUS			HC4	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232775	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542233	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4415	2020-06-14	9367	3754	Homo sapiens	2020-06-14	SRR12009530	SRS6836978	SRP267217	RHP4415	49	Translational Immunology Institute (TII), SingHealth-DukeNUS			HC4	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232776	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542234	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4416	2020-06-14	11946	4993	Homo sapiens	2020-06-14	SRR12009529	SRS6836979	SRP267217	RHP4416	49	Translational Immunology Institute (TII), SingHealth-DukeNUS			HC4	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232777	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542235	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4417	2020-06-14	13806	5596	Homo sapiens	2020-06-14	SRR12009528	SRS6836980	SRP267217	RHP4417	43	Translational Immunology Institute (TII), SingHealth-DukeNUS			HC5	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232760	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542236	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4400	2020-06-14	6214	2468	Homo sapiens	2020-06-14	SRR12009527	SRS6836981	SRP267217	RHP4400	37	Translational Immunology Institute (TII), SingHealth-DukeNUS			HC1	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232778	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542237	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4418	2020-06-14	11547	4679	Homo sapiens	2020-06-14	SRR12009526	SRS6836982	SRP267217	RHP4418	48	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC1	male		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232779	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542238	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4419	2020-06-14	5707	2253	Homo sapiens	2020-06-14	SRR12009525	SRS6836983	SRP267217	RHP4419	48	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC1	male		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232780	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542239	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4420	2020-06-14	7804	3070	Homo sapiens	2020-06-14	SRR12009524	SRS6836984	SRP267217	RHP4420	48	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC1	male		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232782	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542241	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4422	2020-06-14	9436	3800	Homo sapiens	2020-06-14	SRR12009522	SRS6836985	SRP267217	RHP4422	33	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC5	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232783	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542242	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4423	2020-06-14	4767	1908	Homo sapiens	2020-06-14	SRR12009521	SRS6836986	SRP267217	RHP4423	63	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC2	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232781	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542240	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4421	2020-06-14	12150	4916	Homo sapiens	2020-06-14	SRR12009523	SRS6836987	SRP267217	RHP4421	48	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC1	male		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232784	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542243	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4424	2020-06-14	6166	2392	Homo sapiens	2020-06-14	SRR12009520	SRS6836988	SRP267217	RHP4424	63	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC2	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232785	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542244	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4425	2020-06-14	13621	5305	Homo sapiens	2020-06-14	SRR12009519	SRS6836989	SRP267217	RHP4425	63	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC2	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232786	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542245	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4426	2020-06-14	14440	5772	Homo sapiens	2020-06-14	SRR12009518	SRS6836990	SRP267217	RHP4426	63	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC2	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232787	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542246	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4427	2020-06-14	8671	3474	Homo sapiens	2020-06-14	SRR12009517	SRS6836991	SRP267217	RHP4427	33	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC5	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232761	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542247	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4401	2020-06-14	17986	7410	Homo sapiens	2020-06-14	SRR12009516	SRS6836992	SRP267217	RHP4401	37	Translational Immunology Institute (TII), SingHealth-DukeNUS			HC1	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232788	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542248	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4428	2020-06-14	6564	2707	Homo sapiens	2020-06-14	SRR12009515	SRS6836993	SRP267217	RHP4428	59	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC3	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232789	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542249	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4429	2020-06-14	9875	3970	Homo sapiens	2020-06-14	SRR12009514	SRS6836994	SRP267217	RHP4429	59	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC3	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232790	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542250	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4430	2020-06-14	10704	4255	Homo sapiens	2020-06-14	SRR12009513	SRS6836995	SRP267217	RHP4430	59	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC3	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232791	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542251	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4431	2020-06-14	6258	2550	Homo sapiens	2020-06-14	SRR12009512	SRS6836996	SRP267217	RHP4431	59	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC3	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232792	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542252	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP4432	2020-06-14	15648	6305	Homo sapiens	2020-06-14	SRR12009511	SRS6836997	SRP267217	RHP4432	33	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC5	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232793	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542253	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP5847	2020-06-14	9069	3645	Homo sapiens	2020-06-14	SRR12009510	SRS6836998	SRP267217	RHP5847	52	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC4	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232795	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542255	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP5849	2020-06-14	12819	5268	Homo sapiens	2020-06-14	SRR12009508	SRS6836999	SRP267217	RHP5849	52	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC4	female		PBMC	public	ILLUMINA
RNA-Seq		200	PRJNA639322	SAMN15232794	Human	TRANSLATIONAL IMMUNOLOGY INSTITUTE (TII), SINGHEALTH-DUKENUS	fastq sra	gs s3	gs.US s3.us-east-1	SRX8542254	0	Illumina HiSeq 4000	PAIRED	RANDOM	TRANSCRIPTOMIC	RHP5848	2020-06-14	11703	4811	Homo sapiens	2020-06-14	SRR12009509	SRS6837000	SRP267217	RHP5848	52	Translational Immunology Institute (TII), SingHealth-DukeNUS			SSC4	female		PBMC	public	ILLUMINA
